,mvt,rbk_str
2103,L1 F1 B0 R1 L1 F0 B1 ,rowbwgoowbybrrrgygwwrbggwyorrygyborybogwowbogoyybbgrwy
2104,F1 B0 R1 L1 F0 B1 ,wowbwgwowbybrrrgygrwrgggoyoyrygybyrygwgooobwboyobbbrwr
2105,B0 R1 L1 F0 B1 ,wowbwgbrgyybrrryygrgowgyrgogobgybyrygwwooobwwoyobbbrwr
2106,R1 L1 F0 B1 ,brgbwgbrgyyyrrryyyrgowgyrgogobgybgobwwwooowwwrbowbyrbo
2107,L1 F0 B1 ,brrbwwbrryryyryyryrggwggrgggoogyygoowwwooowwwbbobbybbo
2108,F0 B1 ,rrrwwwrrryryyryyrygggggggggoooyyyooowowwowwowbbbbbbbbb
2109,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
2110,F2 L1 B1 U2 F1 R2 B2 D1 F1 L1 ,wwbgwbooygoogrwyrwyyrwgrwrgryooywrrrgybbooyggwgobbybbb
2111,L1 B1 U2 F1 R2 B2 D1 F1 L1 ,wwbgwboyrgooorwbrwgrwrgwryyyoooywrrrgyybogyggwgobbybbb
2112,B1 U2 F1 R2 B2 D1 F1 L1 ,gwbrwbryrgooorwbrwyrwogwryybooyyworryggyoggbywgobbgbbw
2113,U2 F1 R2 B2 D1 F1 L1 ,gyyrwbryrgogorwbrbyrwogwryybooyywwwooggrogrbyogwgbbwbb
2114,F1 R2 B2 D1 F1 L1 ,ryrbwryygoggorwbrbogwogwryybooyywwwogogrogrbyyrwgbbwbb
2115,R2 B2 D1 F1 L1 ,ryrbwrooboggorwbrbwwyggyoorggyyywwwogogroyrbyyrwgbbwbb
2116,B2 D1 F1 L1 ,ryybwwooobrbwroggowwwgggooyggryyrwwbgogroyrbyrrwybbybb
2117,D1 F1 L1 ,bwwbwwooobrrwrrgggwwwgggooyggryyryyroogooybbybbybbywrr
2118,F1 L1 ,bwwbwwooobrrwrrwrrwwwggggggrrrgyygyyoogooyooybbybbybby
2119,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
2120,F1 B2 U0 L2 B0 U2 L0 B1 R2 D2 ,ryrowrboobgwbrryrgobwbgwbbrrrgyywggobwywoywowggyybgyoo
2121,B2 U0 L2 B0 U2 L0 B1 R2 D2 ,ryrowrbbyggwrrrrrgwwrbgbobbyywyywggobwowoowobggyybgyoo
2122,U0 L2 B0 U2 L0 B1 R2 D2 ,oggowrbbyggwrrwrrbwwrbgbobbyywyywryrgworoowobooygbyygg
2123,L2 B0 U2 L0 B1 R2 D2 ,boobwgyrgooyrrwrrbggwbgbobbyywyywryrwwrroowobgwogbyygg
2124,B0 U2 L0 B1 R2 D2 ,yooywgrrgooyrrwrrbggwygbobbbywbywyyrbowoorrwwgwogbbygg
2125,U2 L0 B1 R2 D2 ,ywbywgrrgoorrryrryggwygbobbbywbywboroowoorywwygggbwgbo
2126,L0 B1 R2 D2 ,grrgwybwyoowrryrryyggygbobbbywbywborooroorywwggwgbwgbo
2127,B1 R2 D2 ,orrwwywwyoowrryrrygggggbbbbyywyywooryoowoowrrggbgbbgbb
2128,R2 D2 ,wwywwywwyooorrrrrrgggggbbbbyywyywyywoooooorrrbbbgbbggg
2129,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
2130,D2 R2 L0 D0 U1 R0 L2 U2 R0 B1 ,oywbwowybobgrroborbryyggryoybwwygywywwrboggggrogwbrbro
2131,R2 L0 D0 U1 R0 L2 U2 R0 B1 ,oywbwowybobgrrogggbryyggbroywygywwbywwrbogborrogwbrryo
2132,L0 D0 U1 R0 L2 U2 R0 B1 ,oyybwwwyygggorrgbobrrygwbrrywwgyowbbwwrbogborooggbryyo
2133,D0 U1 R0 L2 U2 R0 B1 ,oyyrwwgyygggorrgboorrbgwwrrbwwyyobbbbbwoowrgroowgbgyyy
2134,U1 R0 L2 U2 R0 B1 ,oyyrwwgyygggorrwrrorrbgwrgrbybbywbowbbwoowyyyoowgbggbo
2135,R0 L2 U2 R0 B1 ,ywyywyorgorrorrwrrbbwbgwrgrbybbywbowoowoowyyyggggbggbo
2136,L2 U2 R0 B1 ,ywwywworrwoorrrrrrbbbbgwrgwbygbygbogoowoowyyygggybgybo
2137,U2 R0 B1 ,bwwbwwbrrwoorrrrrrobbggwggwyygyygoogyyywoowooggrybbybb
2138,R0 B1 ,rrbwwbwwbyyyrrrrrrggrggwggwyygyygoogwoowoowooobbybbybb
2139,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
2140,F1 B2 R0 U0 L2 D2 R2 L0 D1 B2 ,yyrywgoogwrbwrbgoowwrrgrywybgrgybwyyrbgroyboowobwbbggo
2141,B2 R0 U0 L2 D2 R2 L0 D1 B2 ,yyrywgwwgrrbgrbboorrywgwwrygyogybwyyrbgrooboowobwbbggo
2142,R0 U0 L2 D2 R2 L0 D1 B2 ,yywywgwwgrrbgrrborrrywgwwrygyogybryyobgbooboooggbbwbow
2143,U0 L2 D2 R2 L0 D1 B2 ,yyyywwwwybgrorrrrbrrowgbwrygybgybryoobgboobooggggbwwow
2144,L2 D2 R2 L0 D1 B2 ,wyywwyywygggorrrrbbgrwgbwrygybgybryorroboobooobggbwwow
2145,D2 R2 L0 D1 B2 ,gyygwyrwygggorrrrbwgrwgbgrywybwybyyooobooborrobwgbwwob
2146,R2 L0 D1 B2 ,gyygwyrwygggorrorrwgrwgbwoboyybywbywooboobrrbobwgbwgry
2147,L0 D1 B2 ,gyygwwrwwrrorrogggwggwggwoooyybyybyyooboobrrbbbwbbwrry
2148,D1 B2 ,yyywwwwwwrrorrogggggggggroowyywyywyyrooroobbbbbbbbbrro
2149,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
2150,F0 B0 L0 U0 F2 D2 U1 R0 L1 U0 ,oobwwyybwrbwbrwwogowgogrbgoyrgyygbryyggyowoorrbbrbgryw
2151,B0 L0 U0 F2 D2 U1 R0 L1 U0 ,oobwwyrwgybwbrwwogbooggworgwbryygbryygyyoroogrbbrbgryw
2152,L0 U0 F2 D2 U1 R0 L1 U0 ,wwgwwyrwgybybrrwobbooggworgwbryygyyobgyooroogrrrybbwgb
2153,U0 F2 D2 U1 R0 L1 U0 ,bwgbwyrwgybybrrwobwoowgwrrgbbrgygoyooobooggryrryybywgw
2154,F2 D2 U1 R0 L1 U0 ,rbbwwwgygrrybrrwobybywgwrrgbbrgygoyowooooggryoobybywgw
2155,D2 U1 R0 L1 U0 ,rbbwwwrbbyrygrroobgrrwgwybygyggygoyowowoobgrroobybywgw
2156,U1 R0 L1 U0 ,rbbwwwrbbyrygrrgrrgrrwgwwgwoyogyggygwowoobooboobybyyby
2157,R0 L1 U0 ,bwbbwbrwrgrrgrrgrrwowwgwwgwoyogyggygoobooboobyryybyyby
2158,L1 U0 ,bwwbwwrwwgggrrrrrrwoowggwggoyygyygyyoobooboobrrybbybby
2159,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
2160,R1 U1 L1 D0 B1 F2 D1 B2 F1 L0 ,wbrbwgwwgoywbrwbyobrwggrrgryrygyrbwyooryooywggybobogbo
2161,U1 L1 D0 B1 F2 D1 B2 F1 L0 ,wbgbwowwgwwoyryobbbrrgggrggyrwgyrbwrooryooywgyybrboybo
2162,L1 D0 B1 F2 D1 B2 F1 L0 ,gogbwwwbwbrryryobboorgggrggyrwgyrbwryybyooywgwworboybo
2163,D0 B1 F2 D1 B2 F1 L0 ,ooggwwrbwbrryryobbyorgggbggorwoyrowrbogyowyyywwwrbbybg
2164,B1 F2 D1 B2 F1 L0 ,ooggwwrbwbrryrybggyorgggyyyooowyrrrwbogyowybgwwwrbbobb
2165,F2 D1 B2 F1 L0 ,yybgwwrbwbroyrobggyorgggyyyooowyrgyrrogrowwbgwbbwbbwro
2166,D1 B2 F1 L0 ,yybgwwooogrowrogggyyygggroywbrwyrgyrrobroywbbwbbwbbwro
2167,B2 F1 L0 ,yybgwwooogrowrowroyyyggggggrrrbyywwgrobroyroywbbwbbwbb
2168,F1 L0 ,gwwgwwooogrrwrrwrryyyggggggrrrbyybyyoobooyooybbwbbwbbw
2169,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
2170,F2 R1 D1 L0 B1 R0 L1 D1 F2 R2 ,wgywwyobwgrrrrrrwrgwoygbwgbrywbyrbgyooyoooyyggwbgbbboo
2171,R1 D1 L0 B1 R0 L1 D1 F2 R2 ,wgywwywyrgrrorrywrbgwbgyowgwbobyrbgyoorooryyggwbgbbboo
2172,D1 L0 B1 R0 L1 D1 F2 R2 ,wgbwwgwygrrrrrwgoybgybgyowrwbwbyybggoorooryygywbrbbooo
2173,L0 B1 R0 L1 D1 F2 R2 ,wgbwwgwygrrrrrwooobgybgygoywygbygwbbooroorowrywbrbbyyg
2174,B1 R0 L1 D1 F2 R2 ,ggbbwgbygrrrrrwooowgywgywoybygbyggbbooowoorrrywwrbbyyw
2175,R0 L1 D1 F2 R2 ,rwobwgbygrrgrrgoobwgywgywoybygbygowrgooboobrrwbwwbyyry
2176,L1 D1 F2 R2 ,rwybwybyyorrorrbggwggwggworbyybywowwgooboobrrgbwgbyory
2177,D1 F2 R2 ,wwywwywyyorrorrbggbggbggooryyyyywwwwooroorgbbgbbgbborr
2178,F2 R2 ,wwywwywyyorrorrorrbggbggbggywwyywyywoorooroorgbbgbbgbb
2179,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
2180,R0 U2 B1 F1 R1 U0 L0 D1 F2 B2 ,ybygwrggwoybbrobgryybogywwwggrbyrbowgoowoyyrorwrbbrgwo
2181,U2 B1 F1 R1 U0 L0 D1 F2 B2 ,ybbgwyggwbbogryrobyyrogrwwwgggbybborgoowoyyrowwrrbrywo
2182,B1 F1 R1 U0 L0 D1 F2 B2 ,wggywgbbygoogryrobwwrogrwwwgggbybborbbowoyyroyyrrbrywo
2183,F1 R1 U0 L0 D1 F2 B2 ,ywbywgbbygowgrgrogwwrogrwwwgggbybbyobboooyrrorroybwyry
2184,R1 U0 L0 D1 F2 B2 ,ywbywgggrgowgrggogrrwwgwwowoyobybbyobbyoobrrbrroybwyry
2185,U0 L0 D1 F2 B2 ,ywyywyggrwggorogggrrbwggworoywbywbywbbyoobrrborobbwory
2186,L0 D1 F2 B2 ,gyygwwryyoroorogggwggwggworoywbywbywrrboobrrbbbybbwory
2187,D1 F2 B2 ,yyywwwyyyoroorogggggggggrorwywwywwywrorrorbbbbbbbbboro
2188,F2 B2 ,yyywwwyyyorooroorogggggggggwwwyyywwwrorrorrorbbbbbbbbb
2189,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
2190,R2 D2 U2 F2 D1 R1 U0 D0 F2 U2 ,wwogwyrwrboygrrrggyoyygybrbobwyywwwwoogoobgrygbbgbborr
2191,D2 U2 F2 D1 R1 U0 D0 F2 U2 ,wwwgwwrwwggrrrgyobyooyggbrgoboyyywwroogoobgrybbbybbyrr
2192,U2 F2 D1 R1 U0 D0 F2 U2 ,wwwgwwrwwggrrrggryyooyggyrrrwwyyyobooogoobyobbbbybbbrg
2193,F2 D1 R1 U0 D0 F2 U2 ,wwrwwgwwwoogrrggrybbbyggyrrrwwyyyoboggroobyobyooybbbrg
2194,D1 R1 U0 D0 F2 U2 ,wwrwwgwwrbogbrgrryrryggybbbwwwyyyobogggooryooyooybbbrg
2195,R1 U0 D0 F2 U2 ,wwrwwgwwrbogbrgbrgrryggyrrywyowybwyogggoorbbbyooybbyoo
2196,U0 D0 F2 U2 ,wwywwywwygggorrbbbrrrgggrrrwyywyywyygggoorbbbooobbbooo
2197,D0 F2 U2 ,wwwwwwyyyoooorrbbbggggggrrrwyywyywyyrrroorbbbgggbbbooo
2198,F2 U2 ,wwwwwwyyyoooorrrrrggggggbbbwwwyyyyyyrrroorooogggbbbbbb
2199,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
2200,D2 U0 L2 R1 F1 U2 B0 R2 L1 D2 ,yyywworgrgwbrrogoowowggwbgwwrobyybryggbyoyyworrrbbbgbo
2201,U0 L2 R1 F1 U2 B0 R2 L1 D2 ,yyywworgrgwbrroywowowggwgboyrbyyborwggbyoygoorrrbbbbgw
2202,L2 R1 F1 U2 B0 R2 L1 D2 ,rwygwyroyrrrrroywogwbggwgboyrbyyborwwowyoygooggbbbbbgw
2203,R1 F1 U2 B0 R2 L1 D2 ,ywyywyooyrrrrroywowwbbgwbborrbgybrrwoogyoywowgggbbgbgg
2204,F1 U2 B0 R2 L1 D2 ,ywbywboogroorrwrrywwybgybbyrrbgywrrooogyoywowwggbbgbgg
2205,U2 B0 R2 L1 D2 ,ywbywbrrrboorrwrryyyywgbwbbgywgywrrooogyoowoowggbbgbgg
2206,B0 R2 L1 D2 ,rrrbwybwyoogrrwrrywggwgbwbbgywgywrrobooyoowooyyybbgbgg
2207,R2 L1 D2 ,gwybwybwyooorrrrrrwggwgbwbbgywgywbywroorooroobbygbyggy
2208,L1 D2 ,gwwbwwbwwrrrrrrooowggwggwbbgyygyybyyroorooroobbybbyggy
2209,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
2210,D2 B2 R2 L2 F0 R0 U2 D0 B2 F1 ,ryyrwgroobwgbryrrwywwbgwbgwoogbywryobggyorboyooybbrggw
2211,B2 R2 L2 F0 R0 U2 D0 B2 F1 ,ryyrwgroobwgbryboyywwbgwggwoyrwybgoobggyorrrwooybbrbgw
2212,R2 L2 F0 R0 U2 D0 B2 F1 ,oogrwgroobwrbrybobywwbgwggwoyrwybyyryggyorgrwwgbrbbyoo
2213,L2 F0 R0 U2 D0 B2 F1 ,oorrwbrorbobyrbrwbywybgrggwoygwygyyoyggyorgrwwgbwbbwoo
2214,F0 R0 U2 D0 B2 F1 ,oorwwbyorbobyrbrwbowybgrbgwoygrygryowrgroyggywggwbbwoy
2215,R0 U2 D0 B2 F1 ,oorwwbyygyoborbrwbbboggwwryrybrygryowroroygggwggwbbwoy
2216,U2 D0 B2 F1 ,ooowwwyyyroywrobbbbbbgggwrorywrywrywwroroyggggggbbbroy
2217,D0 B2 F1 ,yyywwwooowrowrobbbggggggwrorywrywrywroyroygggbbbbbbroy
2218,B2 F1 ,yyywwwooowrowrowrogggggggggrrryyywwwroyroyroybbbbbbbbb
2219,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
2220,L1 D0 B2 R0 L0 B0 R0 D1 U0 L0 ,ogrgwrogrwwyrrbgwggobygbogwbwoyyogryyryooorbwbybwbbryw
2221,D0 B2 R0 L0 B0 R0 D1 U0 L0 ,ggrywrogrwwyrrbgwgbobygbggwwwobyobryyowrobyorbyowbgryo
2222,B2 R0 L0 B0 R0 D1 U0 L0 ,ggrywrogrwwyrrbggwbobygbyorbbwrywyooyowrobryobyowbggwg
2223,R0 L0 B0 R0 D1 U0 L0 ,ooyywrogrwwrrrrggybobygbyorbbwrywrggwowbobyyogwggbwoyb
2224,L0 B0 R0 D1 U0 L0 ,oobywbogrgrwgrwyrrbowygwyogbborygrggwowbobyyorwgrbwyyb
2225,B0 R0 D1 U0 L0 ,bobwwbggrgrwgrwyrroowygwoogbboyygyggybwyooobwrwrrbryyb
2226,R0 D1 U0 L0 ,wwrwwbggrgrggrgyryoowygwoogbboyygyyobbwooobbwyrrybwbrr
2227,D1 U0 L0 ,wwwwwwgggyggrrryggoooyggooobbbyyyyyybbwooobbwrrrbbwrrr
2228,U0 L0 ,wwwwwwgggyggrrrrrroooyggyggbyybyybyybbwoooooorrrbbwbbw
2229,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
2230,D2 U2 B1 F2 U0 D1 B1 L2 U0 B2 ,oyywwogwowborryogbrbgggbyrwrwbyyogywgoyworrgbbbyrbgrow
2231,U2 B1 F2 U0 D1 B1 L2 U0 B2 ,oyywwogwowborryrgbrbgggbrowwygoyybwrgoyworogbbbyrbgyrw
2232,B1 F2 U0 D1 B1 L2 U0 B2 ,owgowwyyogoyrryrgbbbyggbrowwygoyybwrwboworogbrbgrbgyrw
2233,F2 U0 D1 B1 L2 U0 B2 ,owwowwyyogoorrwrggbbyggbrowwygoyybyybboworrgbggwbbrrry
2234,U0 D1 B1 L2 U0 B2 ,owwowwgywboorrwoggworbggybboyyoyybyybbrworrggggwbbrrry
2235,D1 B1 L2 U0 B2 ,gooywwwwwggwrrwoggboobggybboyyoyybyyworworrggbbrbbrrry
2236,B1 L2 U0 B2 ,gooywwwwwggwrrwrryboobggoggyyyyyyoobworworybbbbrbbrrgg
2237,L2 U0 B2 ,ywwywwwwwgggrrorroboobggoggyyyyyyywwooroorbbbrrgbbgbbr
2238,U0 B2 ,ywwywwywwgggrrorrorooggggggyyyyyywwwbbbrooroorrobbbbbb
2239,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
2240,L0 D2 B1 R2 L1 U2 F0 R2 U0 D1 ,gybywwbwwggwrryrwgwrowgggyyrbbbyoooowgooobbryrorrbbygy
2241,D2 B1 R2 L1 U2 F0 R2 U0 D1 ,yybbwwrwwggwrryrwggroyggbyywbbwyogoobowrogyboroorbbygr
2242,B1 R2 L1 U2 F0 R2 U0 D1 ,yybbwwrwwggwrryybogroyggygroogoywbbwbowrogrwgroorbbbyy
2243,R2 L1 U2 F0 R2 U0 D1 ,rrbbwwrwwggyrryybbgroyggygroogoywoywbowbogwwgobyobyrrb
2244,L1 U2 F0 R2 U0 D1 ,rrgbwwrwwbbyyrrygggrrygoygoooboywoywbowbogwwgrbygbyorb
2245,U2 F0 R2 U0 D1 ,grgywwywwbbyyrryggorrogoogobobyywyywwggoowbbwrbrgbborr
2246,F0 R2 U0 D1 ,wwywwygrgwggyrryggrbrogoogobobyywyywbbyoowbbworrgbborr
2247,R2 U0 D1 ,wwywwywwygggrrrgggoorggbooryywyywyywbbbooobbborrgbborr
2248,U0 D1 ,wwwwwwwwwgggrrrgggooogggoooyyyyyyyyybbbooobbbrrrbbbrrr
2249,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
2250,U0 D0 R2 L0 B2 F1 D2 U1 L2 F1 ,bwyrwobbgyboyrwwowyyoyggwborwgwyyybbrgrgorrggbowrboorg
2251,D0 R2 L0 B2 F1 D2 U1 L2 F1 ,brbbwwgoybowyrwwowyboyggwborwgwyyybbyyogorrggrgrrboorg
2252,R2 L0 B2 F1 D2 U1 L2 F1 ,brbbwwgoybowyrwwboyboyggrggywrbywbygyyogororgrgrrbowow
2253,L0 B2 F1 D2 U1 L2 F1 ,brrbwwgogobwwrywobybwygrrgrywbbywbyyyyogororgggrgbooow
2254,B2 F1 D2 U1 L2 F1 ,wrrowwrogobwwrywobbbwbgrggrywbyywryyogyroygroggbgbbooy
2255,F1 D2 U1 L2 F1 ,yyrowwrogobgwrrwoobbwbgrggrywbyywrrwbgyyoywroyoobbgbgg
2256,D2 U1 L2 F1 ,yyrowwowwbbgwrryoowrrbggbbgyyoyywrrwbggyoowrryoobbgbgg
2257,U1 L2 F1 ,yyrowwowwbbgwrrwrrwrrbggbggwrrwyyoyybggyooyooyoobbgbbg
2258,L2 F1 ,rwwywwyoowrrwrrwrrbggbggbggwrrwyyoyyyooyooyoobbgbbgbbg
2259,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
2260,U1 D0 R1 L1 B2 F1 U2 B2 R0 L1 ,yywowwybyobbrrobgrgygbggrrrwyyrywwgwbwroorowbooobbggyg
2261,D0 R1 L1 B2 F1 U2 B2 R0 L1 ,wwyywbyoygygrrobgrbwrbggrrrwyyrywwgwooooorowbobbbbggyg
2262,R1 L1 B2 F1 U2 B2 R0 L1 ,wwyywbyoygygrrorrrbwrbggowbwrwgyywwyooooorgygobbbbgbgr
2263,L1 B2 F1 U2 B2 R0 L1 ,wwbywbyoogoryrrgrrbwybgbowywrrgygwwbooooorgygybbybgwgr
2264,B2 F1 U2 B2 R0 L1 ,bwbbwbooogoryrrgrrwwyggbwwyrrrgygbwborgooyoogybyybywgw
2265,F1 U2 B2 R0 L1 ,bwbbwbooogooyrogrowwyggbwwyrrrgygbwbrrgroyrogwgwybyyby
2266,U2 B2 R0 L1 ,bwbbwbgygroorrorroybywgwwgwgyggygbwbrrorooroowgwybyyby
2267,B2 R0 L1 ,gygbwbbwbrrorrorrowgwwgwwgwgyggygbwbrooroorooybyybyyby
2268,R0 L1 ,bwbbwbbwbrrrrrrrrrwgwwgwwgwgyggyggygoooooooooybyybyyby
2269,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
2270,U0 R2 B2 U0 L2 R0 B2 F0 U0 R1 ,ygrgwygybwowwrgwyrybowgowgobogwyrbbgrrororybrgybwbbyoo
2271,R2 B2 U0 L2 R0 B2 F0 U0 R1 ,ggyywgbyrgybwrgwyrwowwgowgobogwyrbbgybororybrrrowbbyoo
2272,B2 U0 L2 R0 B2 F0 U0 R1 ,gggywrbygrywgrwbygwoywgwwgrboywygbbrybororybroroobbwoo
2273,U0 L2 R0 B2 F0 U0 R1 ,rbbywrbygryygrrbyywoywgwwgrboywygggggboworwbroowbbooro
2274,L2 R0 B2 F0 U0 R1 ,byrywbgrboowgrrbyyryywgwwgrboywyggggwoyworwbrgbobbooro
2275,R0 B2 F0 U0 R1 ,byrwwbgrboowgrrbyyoyyogwogrboyyyggggrbwrowyowgbwbbworr
2276,B2 F0 U0 R1 ,byywwwgrrbgoyroyrwoyyoggoggbooyybgggrbwrowyowbbwbbwrrr
2277,F0 U0 R1 ,gggwwwgrrbgyyrryrroyyoggoggbooyybyybwbwoowoowrrrwbbwbb
2278,U0 R1 ,gggwwwwwwggyrrrrrroooggyggyyybyybyybwbboooooorrrwbbwbb
2279,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
2280,U0 D2 B0 L2 U1 R1 D0 F1 U0 R0 ,oboywogrrgwwbrwrggrwwbgyywbrgwyyoogowgyyoobrbbrgbboyry
2281,D2 B0 L2 U1 R1 D0 F1 U0 R0 ,gyorwbroobrgbrwrgggwwbgyywbrgwyyoogorwwyoobrbwgybboyry
2282,B0 L2 U1 R1 D0 F1 U0 R0 ,gyorwbroobrgbrwbrbgwwbgyyryogooyywgrrwwyoorggwgybboywb
2283,L2 U1 R1 D0 F1 U0 R0 ,gwbrwbroobrrbrgbrwgwwbgyyryogooyyryrowwyoogggybwwbgboy
2284,U1 R1 D0 F1 U0 R0 ,owbowbroobrrbrgbrwywwggywryggoryyryrgggooywwoybywbbbog
2285,R1 D0 F1 U0 R0 ,bbowwooorywwbrgbrwgggggywryggoryyryrybyooywwobrrwbbbog
2286,D0 F1 U0 R0 ,bbbwwwoobwgwwrrybbggoggowrrgggryyryyybyooywworrrybboog
2287,F1 U0 R0 ,bbbwwwoobwgwwrrwrrggoggowworrgyygyygybyooyoogrrrybbybb
2288,U0 R0 ,bbbwwwwwwggwrrrrrroooggwggwyygyygyygybboooooorrrybbybb
2289,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
2290,U1 B1 L1 F1 U0 B2 F0 L0 U0 R1 ,wwywwbwrbwwbgrggrybyoygoggwyyoyybyoororwobroorrgrbgbbg
2291,B1 L1 F1 U0 B2 F0 L0 U0 R1 ,ybbwwrwwwbyogrggryrorygoggwyyoyybyoorrgwobroowwbrbgbbg
2292,L1 F1 U0 B2 F0 L0 U0 R1 ,rwrwwrwwwbyygrbgrbrorygoggwyyoyybygoyrgoobooobggwbbwrb
2293,F1 U0 B2 F0 L0 U0 R1 ,rwrywrgwwbyygrbgrbyorygoygwbyobybggogborooyoobgwwbwwrr
2294,U0 B2 F0 L0 U0 R1 ,rwrywrbggoyyyrbbrbrowoggyyyooobybggogbwrowyogbgwwbwwrr
2295,B2 F0 L0 U0 R1 ,byrgwwgrrbgwyrbbrboyyoggyyyooobybggorowrowyoggbwwbwwrr
2296,F0 L0 U0 R1 ,ogggwwgrrbgyyrrbrroyyoggyyyooobybrybbowbowwogrrwwbwwbg
2297,L0 U0 R1 ,ogggwwgwwggyrrrrrryooygyygybybbybrybbooboowoorrwwbwwbg
2298,U0 R1 ,gggwwwwwwggyrrrrrroooggyggyyybyybyybwbboooooorrrwbbwbb
2299,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
2300,R0 U2 F0 L2 R1 U1 F0 D2 L2 F0 ,ooobwwryrbbgrrryoywoyrgyggoywbyybworbybrowggowwwbbgggr
2301,U2 F0 L2 R1 U1 F0 D2 L2 F0 ,ooybwyryoyrborbyrgwobrgbggrywgyybwowbybrowggorwwwbgogr
2302,F0 L2 R1 U1 F0 D2 L2 F0 ,oyrywbyoobyborbyrgrwwrgbggrywgyybwowyrbrowggowobwbgogr
2303,L2 R1 U1 F0 D2 L2 F0 ,oyrywbowbyyborborggrrggwrbwyobyybwowyryrowgggwobwbgogr
2304,R1 U1 F0 D2 L2 F0 ,yyrywbwwbyyborborgrrrggwbbwoobyyboowgggworyryworwbgogg
2305,U1 F0 D2 L2 F0 ,yyoywwwwwbbgyrryoorrrggbbbbooryywoowgggworyryworbbgbgg
2306,F0 D2 L2 F0 ,owwywwyywrrryrryoogggggbbbbooryywoowworworyrybbgbbgbgg
2307,D2 L2 F0 ,owwywwyrryrryrrwoobggbggbbgyyryywoowwoowooyrrbbgbbgbgg
2308,L2 F0 ,owwywwyrryrryrryrrbggbggbggwoowyyryywoowoowoobbgbbgbbg
2309,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
2310,R2 U0 L2 D1 F2 U2 D2 R2 F2 U0 ,ywwywwwwworrorrgbgrobbggbgoywyyyyyywgggrooorrbbrgbboob
2311,U0 L2 D1 F2 U2 D2 R2 F2 U0 ,ywyywywwwgbgrrorroroobggbgbywwyywyywgggrooorrobrgbbbob
2312,L2 D1 F2 U2 D2 R2 F2 U0 ,wyywwwwyyobrrrorrogbgbggbgbywwyywyywroorooorrggggbbbob
2313,D1 F2 U2 D2 R2 F2 U0 ,yyyywwyyyobrrrorrobbgbggggbwwwwywwywrroooroorggbgbbbog
2314,F2 U2 D2 R2 F2 U0 ,yyyywwyyyobrrrobogbbgbggrrowwwwyywwwrrooorggbggbgbboor
2315,U2 D2 R2 F2 U0 ,yyyywwwwwbbrrrooogorrggbgbbyyywyywwwrrboorggoggbgbboor
2316,D2 R2 F2 U0 ,wwwwwyyyyrrbrrooogggbggbgbbyyywyywwwbbroorggoorrgbboor
2317,R2 F2 U0 ,wwwwwyyyyrrbrroggoggbggboorwwwyywyyybbrooroogorrgbbgbb
2318,F2 U0 ,wwwwwwyyyoggorrbrrggggggooowwwyyyyyybbrooroogrrrbbbbbb
2319,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
2320,L0 D2 U0 B2 R1 D1 F0 B2 L1 U0 ,ogrowrbbgogbwrryrryowygbobrbygwywygwgwrrooogwwyybbygob
2321,D2 U0 B2 R1 D1 F0 B2 L1 U0 ,bgrywrybgogbwrryrroowogbbbryygyywogworggowworwyybbwgob
2322,U0 B2 R1 D1 F0 B2 L1 U0 ,bgrywrybgogbwrrworoowogbgobwgowyygyyorggowyrrwyybbwbbr
